observation_month,published_at,available_at,cape,source,source_url,source_sha256,downloaded_at
1952-03-01,2026-06-08T00:11:02,1952-03-14,12.36,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1952-03-01,2026-06-01T09:02:10,1952-03-14 00:00:00,12.362339087390364,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1952-04-01,2026-06-08T00:11:02,1952-04-15,12.24,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1952-04-01,2026-06-01T09:02:10,1952-04-15 00:00:00,12.24272868326688,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1952-05-01,2026-06-01T09:02:10,1952-05-15 00:00:00,12.200478761945837,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1952-05-01,2026-06-08T00:11:02,1952-05-15,12.2,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1952-06-01,2026-06-08T00:11:02,1952-06-13,12.45,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1952-06-01,2026-06-01T09:02:10,1952-06-13 00:00:00,12.447881581789366,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1952-07-01,2026-06-08T00:11:02,1952-07-15,12.67,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1952-07-01,2026-06-01T09:02:10,1952-07-15 00:00:00,12.66911288962248,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1952-08-01,2026-06-08T00:11:02,1952-08-15,12.68,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1952-08-01,2026-06-01T09:02:10,1952-08-15 00:00:00,12.67837823632862,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1952-09-01,2026-06-01T09:02:10,1952-09-15 00:00:00,12.434678020425505,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1952-09-01,2026-06-08T00:11:02,1952-09-15,12.43,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1952-10-01,2026-06-08T00:11:02,1952-10-15,12.13,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1952-10-01,2026-06-01T09:02:10,1952-10-15 00:00:00,12.13118355868687,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1952-11-01,2026-06-08T00:11:02,1952-11-14,12.47,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1952-11-01,2026-06-01T09:02:10,1952-11-14 00:00:00,12.47346976551531,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1952-12-01,2026-06-01T09:02:10,1952-12-15 00:00:00,12.933964306161371,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1952-12-01,2026-06-08T00:11:02,1952-12-15,12.93,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1953-01-01,2026-06-01T09:02:10,1953-01-15 00:00:00,13.010773447995184,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1953-01-01,2026-06-08T00:11:02,1953-01-15,13.01,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1953-02-01,2026-06-01T09:02:10,1953-02-13 00:00:00,12.859346880687902,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1953-02-01,2026-06-08T00:11:02,1953-02-13,12.86,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1953-03-01,2026-06-08T00:11:02,1953-03-13,12.83,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1953-03-01,2026-06-01T09:02:10,1953-03-13 00:00:00,12.83481934009249,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1953-04-01,2026-06-01T09:02:10,1953-04-15 00:00:00,12.1639014540068,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1953-04-01,2026-06-08T00:11:02,1953-04-15,12.16,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1953-05-01,2026-06-01T09:02:10,1953-05-15 00:00:00,12.14197079186778,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1953-05-01,2026-06-08T00:11:02,1953-05-15,12.14,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1953-06-01,2026-06-01T09:02:10,1953-06-15 00:00:00,11.62440788547008,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1953-06-01,2026-06-08T00:11:02,1953-06-15,11.62,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1953-07-01,2026-06-01T09:02:10,1953-07-15 00:00:00,11.750201645309998,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1953-07-01,2026-06-08T00:11:02,1953-07-15,11.75,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1953-08-01,2026-06-01T09:02:10,1953-08-14 00:00:00,11.715076201734,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1953-08-01,2026-06-08T00:11:02,1953-08-14,11.72,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1953-09-01,2026-06-01T09:02:10,1953-09-15 00:00:00,11.13934935726292,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1953-09-01,2026-06-08T00:11:02,1953-09-15,11.14,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1953-10-01,2026-06-01T09:02:10,1953-10-15 00:00:00,11.391934765421407,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1953-10-01,2026-06-08T00:11:02,1953-10-15,11.39,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1953-11-01,2026-06-08T00:11:02,1953-11-13,11.64,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1953-11-01,2026-06-01T09:02:10,1953-11-13 00:00:00,11.644070268505766,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1953-12-01,2026-06-08T00:11:02,1953-12-15,11.75,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1953-12-01,2026-06-01T09:02:10,1953-12-15 00:00:00,11.75444918402729,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1954-01-01,2026-06-01T09:02:10,1954-01-15 00:00:00,12.002650554927824,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1954-01-01,2026-06-08T00:11:02,1954-01-15,12.0,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1954-02-01,2026-06-01T09:02:10,1954-02-15 00:00:00,12.215052485432834,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1954-02-01,2026-06-08T00:11:02,1954-02-15,12.22,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1954-03-01,2026-06-01T09:02:10,1954-03-15 00:00:00,12.420105295189968,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1954-03-01,2026-06-08T00:11:02,1954-03-15,12.42,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1954-04-01,2026-06-01T09:02:10,1954-04-15 00:00:00,12.907868184060913,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1954-04-01,2026-06-08T00:11:02,1954-04-15,12.91,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1954-05-01,2026-06-01T09:02:10,1954-05-14 00:00:00,13.312042238025851,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1954-05-01,2026-06-08T00:11:02,1954-05-14,13.31,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1954-06-01,2026-06-01T09:02:10,1954-06-15 00:00:00,13.357885903658993,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1954-06-01,2026-06-08T00:11:02,1954-06-15,13.36,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1954-07-01,2026-06-08T00:11:02,1954-07-15,13.83,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1954-07-01,2026-06-01T09:02:10,1954-07-15 00:00:00,13.833009564245325,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1954-08-01,2026-06-01T09:02:10,1954-08-13 00:00:00,14.042112347320572,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1954-08-01,2026-06-08T00:11:02,1954-08-13,14.04,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1954-09-01,2026-06-01T09:02:10,1954-09-15 00:00:00,14.356474143296971,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1954-09-01,2026-06-08T00:11:02,1954-09-15,14.36,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1954-10-01,2026-06-01T09:02:10,1954-10-15 00:00:00,14.61923193573056,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1954-10-01,2026-06-08T00:11:02,1954-10-15,14.62,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1954-11-01,2026-06-01T09:02:10,1954-11-15 00:00:00,15.117311697434385,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1954-11-01,2026-06-08T00:11:02,1954-11-15,15.12,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1954-12-01,2026-06-01T09:02:10,1954-12-15 00:00:00,15.78906200232708,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1954-12-01,2026-06-08T00:11:02,1954-12-15,15.79,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1955-01-01,2026-06-01T09:02:10,1955-01-14 00:00:00,15.990781062969829,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1955-01-01,2026-06-08T00:11:02,1955-01-14,15.99,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1955-02-01,2026-06-08T00:11:02,1955-02-15,16.44,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1955-02-01,2026-06-01T09:02:10,1955-02-15 00:00:00,16.437728215987107,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1955-03-01,2026-06-08T00:11:02,1955-03-15,16.22,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1955-03-01,2026-06-01T09:02:10,1955-03-15 00:00:00,16.21928294553779,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1955-04-01,2026-06-08T00:11:02,1955-04-15,16.69,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1955-04-01,2026-06-01T09:02:10,1955-04-15 00:00:00,16.685266628063495,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1955-05-01,2026-06-01T09:02:10,1955-05-13 00:00:00,16.518057827257792,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1955-05-01,2026-06-08T00:11:02,1955-05-13,16.52,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1955-06-01,2026-06-08T00:11:02,1955-06-15,17.37,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1955-06-01,2026-06-01T09:02:10,1955-06-15 00:00:00,17.3700919634053,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1955-07-01,2026-06-01T09:02:10,1955-07-15 00:00:00,18.454031906632867,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1955-07-01,2026-06-08T00:11:02,1955-07-15,18.45,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1955-08-01,2026-06-08T00:11:02,1955-08-15,18.22,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1955-08-01,2026-06-01T09:02:10,1955-08-15 00:00:00,18.222326463047743,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1955-09-01,2026-06-01T09:02:10,1955-09-15 00:00:00,18.843960654261306,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1955-09-01,2026-06-08T00:11:02,1955-09-15,18.84,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1955-10-01,2026-06-01T09:02:10,1955-10-14 00:00:00,17.772325789386088,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1955-10-01,2026-06-08T00:11:02,1955-10-14,17.77,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1955-11-01,2026-06-01T09:02:10,1955-11-15 00:00:00,18.83555928827389,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1955-11-01,2026-06-08T00:11:02,1955-11-15,18.84,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1955-12-01,2026-06-01T09:02:10,1955-12-15 00:00:00,18.94236903581357,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1955-12-01,2026-06-08T00:11:02,1955-12-15,18.94,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1956-01-01,2026-06-08T00:11:02,1956-01-13,18.29,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1956-01-01,2026-06-01T09:02:10,1956-01-13 00:00:00,18.292585385418892,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1956-02-01,2026-06-01T09:02:10,1956-02-15 00:00:00,18.266116815127777,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1956-02-01,2026-06-08T00:11:02,1956-02-15,18.27,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1956-03-01,2026-06-08T00:11:02,1956-03-15,19.37,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1956-03-01,2026-06-01T09:02:10,1956-03-15 00:00:00,19.37121009929996,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1956-04-01,2026-06-08T00:11:02,1956-04-13,19.37,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1956-04-01,2026-06-01T09:02:10,1956-04-13 00:00:00,19.370593634578498,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1956-05-01,2026-06-08T00:11:02,1956-05-15,18.54,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1956-05-01,2026-06-01T09:02:10,1956-05-15 00:00:00,18.54450659175443,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1956-06-01,2026-06-01T09:02:10,1956-06-15 00:00:00,18.158163846958697,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1956-06-01,2026-06-08T00:11:02,1956-06-15,18.16,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1956-07-01,2026-06-08T00:11:02,1956-07-13,18.86,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1956-07-01,2026-06-01T09:02:10,1956-07-13 00:00:00,18.856797596896783,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1956-08-01,2026-06-01T09:02:10,1956-08-15 00:00:00,18.670937110186426,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1956-08-01,2026-06-08T00:11:02,1956-08-15,18.67,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1956-09-01,2026-06-01T09:02:10,1956-09-14 00:00:00,17.83664079631202,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1956-09-01,2026-06-08T00:11:02,1956-09-14,17.84,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1956-10-01,2026-06-01T09:02:10,1956-10-15 00:00:00,17.41895294863613,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1956-10-01,2026-06-08T00:11:02,1956-10-15,17.42,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1956-11-01,2026-06-01T09:02:10,1956-11-15 00:00:00,17.120339736628257,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1956-11-01,2026-06-08T00:11:02,1956-11-15,17.12,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1956-12-01,2026-06-01T09:02:10,1956-12-14 00:00:00,17.197522725560923,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1956-12-01,2026-06-08T00:11:02,1956-12-14,17.2,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1957-01-01,2026-06-08T00:11:02,1957-01-15,16.72,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1957-01-01,2026-06-01T09:02:10,1957-01-15 00:00:00,16.717780078533007,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1957-02-01,2026-06-08T00:11:02,1957-02-15,15.84,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1957-02-01,2026-06-01T09:02:10,1957-02-15 00:00:00,15.843733142229745,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1957-03-01,2026-06-08T00:11:02,1957-03-15,15.9,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1957-03-01,2026-06-01T09:02:10,1957-03-15 00:00:00,15.900417108869163,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1957-04-01,2026-06-08T00:11:02,1957-04-15,16.12,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1957-04-01,2026-06-01T09:02:10,1957-04-15 00:00:00,16.123704360211754,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1957-05-01,2026-06-08T00:11:02,1957-05-15,16.6,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1957-05-01,2026-06-01T09:02:10,1957-05-15 00:00:00,16.59811078911426,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1957-06-01,2026-06-08T00:11:02,1957-06-14,16.73,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1957-06-01,2026-06-01T09:02:10,1957-06-14 00:00:00,16.729918872472865,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1957-07-01,2026-06-08T00:11:02,1957-07-15,16.87,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1957-07-01,2026-06-01T09:02:10,1957-07-15 00:00:00,16.868882383979795,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1957-08-01,2026-06-01T09:02:10,1957-08-15 00:00:00,15.86894272945224,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1957-08-01,2026-06-08T00:11:02,1957-08-15,15.87,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1957-09-01,2026-06-08T00:11:02,1957-09-13,15.16,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1957-09-01,2026-06-01T09:02:10,1957-09-13 00:00:00,15.15727448896221,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1957-10-01,2026-06-08T00:11:02,1957-10-15,14.15,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
